Label,Label_Validator,Komentar_bersih,num_words,Threshold
0,0,penonton tinju kali ini bener bener fokus disatu titik sekali nonton pasti ga inget warna sarung tinju sama warna baju partner nya tadi warna apa,25,22.0
0,0,maaf ya sebelumnya bukannya sok suci atau apa saya cuma mau minta pendapat kalian semua sebenernya kita liat yg kaya gini termasuk dosa gak sih,25,22.0
0,0,yo iku seng mari diolahragai maeng iku borongan yen tiwuxxx nganti ndlewero oper operno bagi bagio penyerapan elmuo liwat kulito ikuo sek umuro semonoo lengene ketoko,26,22.0
0,0,puasa puasa apa stau saya puasa ada sarat2 trtentu yang tida boleh di lakukan dan hanya orang2 brakal dn sehat yng di wajib kan,24,22.0
0,0,kenapa ya orang cantik itu rata rata bodoh jadilah org cantik yg bikin penasaran kalo diumbar terus kita jd tau isi badannya lama2 bosen,24,22.0
0,0,susah ya ngomong sama orang yg kurang memikirkan masa depan tu emoji_rolling_on_the_floor_laughing pikir anak dan calon anak lu hal negatif bisa ngefek ke anak cucu elu kelak emoji_rolling_on_the_floor_laughing,28,22.0
0,0,wah gila sih mana ada baju boxing kyk gitu setau ku gk ada petinju wanita petarung ufc wanita yg pakai baju begitu emoji_grinning_face_with_sweat,23,22.0
0,0,duhh anying bucat otomatis etamah si aa sengaja pake kacanako kalo kaga nanti keliatan matanya ke arah mangkok si jago terus emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy,23,22.0
0,0,menurut semua orang mending mbk feby gk puasa deh mbak soalnya kan meskipun mbk puasa kan udh pasti hanya capek dan sia sia saja menahan haus dan lapar mbk kan kasihan mbk feby udah nahan haus bgt dan lapar tapi ternyata ibadahnya justru malah gk di terima lantaran itu tau kan yg saya maksud emoji_face_with_open_eyes_and_hand_over_mouth emoji_face_with_open_eyes_and_hand_over_mouth emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_person_facepalming emoji_folded_hands,60,22.0
0,0,bwt apa nge gym dan punya bodygoal kalo ga diliatin ke para lelaki ya kan makasih ka feby udah ngasih liat body goalmu yang aduhai punya pacar seksi ky kak feby kayaknya cuma khayalan pengen nih sehari semalem aja jadi pacarnya kak feby emoji_face_blowing_a_kiss emoji_face_blowing_a_kiss,45,22.0
0,0,orang muslim gk akan overthingking negatif komen jika yg vlog juga gk over akting pada emoji_grinning_face_with_sweat momen yg tidak tepat jd jngn tersinggung klo ada yg kontra wkwkkw,28,22.0
0,0,sekarang saya jadi heran kita terlalu fokus hanya diduniawi saja sedangkan secara tidak sengaja bahwa terkadang kita telah berbuat dosa saya hanya ingin mengingatkan pada yg mau diingatkan saja bahwa ingat hidup yg lama kekal itu diakhirat bukan didunia jadi siapkan amalmu tingkahmi ibadahmu sebaik mungkin untuk saku diakhirat kelak perbuat kecil aja kadang bikin kita dosa dan orang lain dosa jadi hati disetiap kita mau buat sebab supaya kelak akhibatnya juga akan kita terima yg baik hartamu kesempurnaan fisikmu rumah besarmu dan jabatanmu dimata orang lain bukan suatu hal yg akan membuatmu masuk surga ingat semuanya hati bukan sok suci atau sok pinter tinggal kalian gimana menilai omongan saya terimakasih semuanya emoji_folded_hands,113,22.0
0,0,yg hina surabaya orang sampah kurang ajar banget enak saja surabaya itu kota ternyaman menurut saya orang nya ramah2 walaupun saya orang bandung kecil dibandung remaja di surabaya dewasa di jakarta tapi kota ternyaman pokonya surabaya i love surabaya emoji_red_heart anak saya saja pengen menetap dan punya rumah di surabaya tapi keluarga dari kakek di surabaya sudah pada ngga ada,60,22.0
0,0,jangan pernah hina suku atau daerah lain bro jujur gue asli melayu tapi gk pernah kelaperan selama jalan2 di tanah jawa karena begitu baiknya orang jawa menjamu saya,28,22.0
0,0,dia bikin konten mengejek sby hanya ingin viral dia tau klo menghina kota lain bakalan viral makin diberitakan dimana2 dia makin senang karna itu tujuannya,25,22.0
0,0,saran sy orang seperti itu ngak usah di tanggapi biarin itu menjadi masalah dia semakin di respon orang macam itu semakin menjadi di skip sj biarin dia bicara sendiri,29,22.0
0,0,cara awal yg salah tentunya akan dampak rentet serba salah pastinya bhigmo awalnya yg salah dgn maksud cari nambah folower dan begitulah rentetnya,23,22.0
0,0,arek jawa timur lek ngekeki julukan jan sak njeplake emoji_grinning_face_with_sweat tapi mbarai kekelen iso ae rek2 klompen mesjid tapir stokingan emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing,23,22.0
0,0,surabaya kota panas macet di mana mana emang kenapa walau bukan orang surabaya aku tetap suka surabaya apapun keadaannya aku dari kampung kalau pergi ke surabaya cari hiburan ke mall kuliner ke tempat wisata aku tau surabaya panas macet so kenapa emangnya itu memang karakteristik aslinya kalau mau yang sejuk ya ke gunung cok kalau mau jalanan lengang ya ke dusun atau pelosok cok logika sederhana saja g jalan sinyal g ada emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy lo didaerah mana pakai operator apa kalau mau sinyal lancar cari tau dulu sinyal apa yang paling oke di daerah itu atau jangan2 hape lu rusak abis kecebur sumur bigmo ganti nama jadi biddumb aja,109,22.0
0,0,aku gak akan kesurabaya klu blm ada ongkos kesana emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy hai mo paimo klu loe ntar ketangkap jgn mewek2 bilang saya lg mabuk,24,22.0
0,0,mau kamu di kota mana dan lah berbuat apa di kota tersebut setidaknya jangan buruk buruk in kota tersebut loh itu manusia atau gak aku orang medan love surabaya ya hajar terus dia go arek arek suroboyo,37,22.0
0,0,belon pernah ke surabaya tp pernah baca sejarah pertempuran surabaya itu ajja udh mendifinisikan surabaya di mata gue pemberani udh warga surabaya buat petisi aja ni org persona non grata kan saja dia emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy,36,22.0
0,0,yg pasti bigmo ini masih bodoh soal adaptasi di medsos dan linggkungan yg baru dia kunjungi soal sinyal seluler tiap profider pasti ada kekurangan dan kelebihanya jangan jangan bigmo ini kere merasa terdholimi oleh sinyal tapi menyalahkan warga kota surabaya klo arek suroboyo yg tersebar di lapangan jakarta lihat dia bisa di buat main bola nanti saran buat bigmo hati2 diwilayah parkiran jakarta krna arek2 surabaya banyak tersebar di situ,70,22.0
0,0,saya kira wajar kalau anak ini dikasih pelajaran dari arek suroboyo anak ini bisa dituntut secara hukum karena memecah belah anak bangsa dengan menjelekkan jelekan kota orang lain mohon lsm surabaya segera laporkan dan tuntut secara hukum,37,22.0
0,0,si bigmo itu memang manusia yg mutunya seperti itu punya sdm yg pas pasan tp setidaknya dia telah mencoba berjalan pakai dua kaki yg sebelum menginjak surabaya jalannya masih berkaki empat kita respect juga kedia yg berusaha menjadi manusia beradab dan bermartabat,42,22.0
0,0,aku bulan lalu ke surabaya sinyal fine2 aja asik kok wkwkwkwkwk jalan2 di g walk malem2 ngebir sambil nyemil2 ahhh what a beautiful life,24,22.0
0,0,assalamu alaikum warahmatullahi wb alhamdulillah terima kasih atas infonya dan insyaallah itu bukti dari allah swt lek wong lambene lambe turah wes ruja en wae ning ben tambah ndower,29,22.0
0,0,jawa timur itu walaupun perkataannya seperti itu tapi mereka memiliki kepedulian tinggi rasa rendah hati saya orang perbatasan jateng jatim mereka punya rasa peka terhadap orang lain masakannya lebih bervariasi kota pahlawan lebih gue sukai ketimbang penduduk sana yg dibilang punya adat tata krama unggah ungguh tapi suka mengunggulkan diri sendiri ketimbang berendah hati semoga jateng jatim aman tentram damai sejahtera sentosa,62,22.0
0,0,saya orang bandung tapi lihat konten si abangnya sedih ya soalnya di mana pun pasti ada enaknya ada enggaknya dan kalo gak enak ya bisa jadi memang daerahnya gak enak atau memang lagi apes aja,35,22.0
0,0,belum tau sejarah pejuang arek2 surabaya jendral malabi pulang nama untung aja kamu gak ketauan arek arek suroboyo coba aja datang lagi dan serlok 24 jam,26,22.0
0,0,modal mlarat tukue xl emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy lek koen sogeh yo pamer u star link,24,22.0
0,0,dadakno sok 2 an ngomong inggris barang kon iku lo wong indonesia nek ngomong inggris nng luar negeri kono rupo2 pas 2 an sek gantengan wedusq nng kandang kae,29,22.0
0,0,30 menit ribut bang lu kayanye bukan org kota ye mungkin daerah sepi yg luasnya kecil emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy baru ke kota ya surabaya gede bang jakarta semarang gede bang kotanya 30 menit seh bentar ye bang,36,22.0
0,0,umur saya 53 tahun dulu bung tomo menyatukan semua pemuda dari suku madura bali sulawesi irian jaya maluku ntb ntt kalimantan untuk mempertahankan surabaya dari kependudukan inggris dan belanda dgn darah nah ini anak baru brojol dgn mudahnya menghina kota pelopor kemerdekaan indonesia sumgguh miris anak jaman sekarang dlm berkata dan sikap saya sangat sedih melihat ini,57,22.0
0,0,tapir stokingan emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy saya bukan arek suroboyo kelahiran nganjuk tp besar dipekanbaru tp ikut kesal ama bocah tapir stokingan ini kayaknya tapir stokingan ini cuma cari panggung aja,32,22.0
0,0,dimana bumi dipijak disitu bumi dijunjung kalau mau mengunjungi suatu tempat baru ya dipelajari dulu broo aku orang lampung tinggal disumsel aja pengen liburan kesurabaya tiket pesawat mahal jadi nabung dulu bukan nyalahin kota surabaya salah saya sendiri nabungnya kurang keras he he he,44,22.0
0,0,kita semua dari sabang merauke itu saudara dari mana asalmu suku apapun agama apapun jika salah satu dari kita disakiti maka semua akan sakit dan dari mana daerahmu jika singgah daerah lain diseluruh indonesia maka kita wajib menganggap kota atau daerah yang kita singgah itu seperti kota asal kita nkri harga mati salam dari blitar bumi bung karno,58,22.0
0,0,tontonen vidio ne almarhumah vanessa angel dia bilang tdk bakalan ke surabaya lg ternyata mau balik lg ke surabaya sebelum sampai subaya nyawanya dijemput tuhan,25,22.0
0,0,di kampungku kalo hari sabtu minggu atau libur panjang jalanan macet ya karna banyak kendaraan luar kota mau ke arah batu padahal kab malang loo,25,22.0
0,0,yang ngeluh ga pake adab yg di keluhin ga da instrospeksi dah lah ampe kapan juga kalo gini ga ada solusi dan lagi juga kalo udah di posting di medsos tujuannya pasti viral kan,34,22.0
0,0,aku dari sulawesi tapi surabaya itu kota tempatnya orang kaya loh aku pernah di surabaya 3minggu dan gak ada tuh sinyal jelek padahal aku pake xl kalau macet ya wajarlah namanya kota besar lagi kalau kau dari timur ke barat terus 30menit ya wajarlah,44,22.0
0,0,surabaya melahirkan pejuang musisi kulinernya muantap kalau ada yang komen negatif gemesin aja tapi ya memang surabaya kota besar mas otaknya separo kale,23,22.0
0,0,surabaya multi etnis dimana warga nya luar biasa meskipun begitu para warganya bangga dengan kota nya jangan sekali sekali menyakiti masyarakat surabaya karakter penduduk surabaya sebenarnya asyik terbuka ceplas ceplos setia kawan berani punya karakter khas dan logat bicara yang khas juga mereka cukup kuat persatuannya pokoknya beda dengan yang lainnya dalam peristiwa ini buat pelajaran bagi semua hati hati menilai kota orang meskipun itu becanda atau cuma konten,69,22.0
0,0,yg namanya pendatang pasti ada pengalaman yg enak dan tidak enak tinggal loe pahami dan mengerti gitu aj ko heboh dulu pernah punya oengalaman yg ga enak disurabaya saat itu disurabaya becak msh bisa beroperasi pengen banget naik becak lagi memori masa kecil secara becak dijkt sdh ga ada dgn happy naik becak utk keliling2 gitulah tapi dilalah tiba2 itu becak lawan arah sumpah takut luar biasa krn duduk didepan serasa spt mau diseruduk dari arah dpn dgn kendarsan lain ngomong sama tukang becak utk balik arah aja lah tukang becaknya ngeyel disuruh tenang aj dua sdh biasa katanya dari pada uji nyali dan adu bacot ujung 2 nya minta turun tapi bayar ttp sesuai kesepakatan awal itu pengalaman yg ga enak tapi saya memaklumi siabang becak dia berani spt mungkin bagi warga surabaya itu biasa sehingga saya ga perlu menghujat kota surabaya krn ala bisa menjadi biasa,148,22.0
0,0,sorry yo lur kulo asli surabaya gresik surabaya sidoarjo surabaya mojokerto surabaya gak sampai 1 jam loh bsa satset dari pada seng macet beda waktu emoji_folded_hands kalau orang surabaya kui lelet kalau mesen ojol suruh cepat ternyata org yg memesan lelet gk sah bilang oknum sudah sering dan titik nya salah d gojek alasan dari ojol nya aneh emoji_grinning_face_with_sweat otak warga surabaya tu jelas lelet sekarang rumah e orang e gk rubah2 dan google map gk rubah2 yg gk bsa titik lokasi kalian sendiri makai yg bener sadar o kalau coment berarti perilakunya emoji_rolling_on_the_floor_laughing emoji_rolling_on_the_floor_laughing emoji_winking_face perilaku bohongi ojol emoji_face_with_tears_of_joy emoji_face_with_tears_of_joy turu ae lur,104,22.0
0,0,aku pengin tanya warga surabaya apa orang ini tinggal di surabaya atau indonesia ya spil ya gaess tp ada yg ngomong dia tinggal di luar negeri spilll gaesss,28,22.0
0,0,klo ada hewan tersebut berada di surabaya info regg paling arek iki kakean mangan duek haram pansos model ngene iki wajib di idoni cocote,24,22.0
0,0,si arek stengah ons ngomong jauh iyo soale numpak mersi alias mersikil oh iki wong teko planet mars dadine bengung gak ktulungan soale skali ndelok suroboyo nyasar smp keblusuk akhirnya ngomong belepotan,32,22.0
0,0,pelajaran bt vloger jangan seenaknya menilai dan komen belajar bicara yg baik dan memahami kondisi yg berbeda di tiap daerah tiap tmpat makan yg punya keistimewaan masing2 spya ga bkin org tersinggung,32,22.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,yang bingung cara main prly tapi gak ada boleh dm pasti aku ajarin sampe bisa dan yang lagi cari info boleh dm juga emoji_sparkles,24,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,analisis aja di google tim mana yg terkuat terus analisis tim yg main analisis total poin saran jangan bet di win lose mending main over under,26,18.0
1,1,yang bingung cara main prly tapi gak ada boleh dm pasti aku ajarin sampe bisa dan yang lagi cari info boleh dm juga emoji_sparkles,24,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,link0 gass masuk sini grup diskusi parlay terbuka 24 jam grupnya khusus untuk share bill dan berbagi ilmu jangan biarkan ada l1 di bill malam ini lee emoji_partying_face,28,18.0
1,1,gua ga pernah mikir yg bener2 serius cuma ngandelin feeling tiap minggu bikin 5 bill kalah gak nyesel tembus ya alhamdulillah emoji_rolling_on_the_floor_laughing,22,18.0
1,1,kmren bet 10k dapet 7000 an itupun ada seri 1 sma wh 1 kalau full mah hampir 20 an emoji_face_with_tears_of_joy,20,18.0
1,1,atalanta over 2 25 ac milan ft win bayern munchen 1 75 asmonaco vs benfica keduanya mentecak gol jepeeee emoji_star-struck emoji_star-struck emoji_star-struck,22,18.0
1,1,serius mau nanya klo di single bet itu gmna sih itung anya contoh masang 400 rb tp klo mnang mlh dpt 389 rb itu apa gk rugi ya mnding gk ush psang klo gtu,34,18.0
1,1,yang bingung cara main prly tapi gak ada boleh dm pasti aku ajarin sampe bisa dan yang lagi cari info boleh dm juga emoji_sparkles,24,18.0
1,1,serius nih gacor kak? aku wd di situs bolasakti tapi rungkat terus sampai sampai kreta aku aku jual emoji_loudly_crying_face,19,18.0
1,1,mnding jgn bg gw udah ngalamin habis habisan di slot pas kumpul kmpul gw gk prna ada uang baju jga itu itu mlu,23,18.0
1,1,kanapa sih setiap habis rungkat buka tiktok pasti keluar kata2 tentang perjudian giliran gk main scrol2 tiktok gk ada,19,18.0
1,1,dulu hidup ku sangat bercukupan setelah mengenal game itu saya merasah semua hilang jujur bahkan mama ku meninggalkan aku karna terlalu banyak fikiran karna ulah ku stop judi online,29,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,hanya pria terhormat yang paham bagaimana cara menghargai diri dalam setiap perjalanannya kamu siap jadi the distinguished gemtleman s ride? perbaiki takdirmu disini link0,24,18.0
1,1,satu jam 60 menit kak hehehe masih aja nanya jam udah ahhhh burulah join gold member di popular now link0 dan juga dukung para finalis miss popular next top model 2018 disini link1,33,18.0
1,1,gak bakal takut lagi nich kalo tanggal tua kehabisan uang kan sambil main slot dok u633 juga menang jackpot keren kan emoji_warning emoji_warning emoji_warning,24,18.0
1,1,mantul bang request game pragmatic yg bigger bass bonanza dong bang tadi gw cobaa di dok u633 modal 30k jadi 550k sumpah gacor emoji_fire emoji_fire emoji_fire emoji_fire emoji_fire emoji_fire,29,18.0
1,1,ingin mendapatkan uang tambahan yuk coba daftar di situs asiabet 4 d shop situs terpercaya dan terlengkap di indonesia tersedia bonus deposit 10 hingga 200rb hari dan masih banyak lagi bonus lain nya langsung saja yuk mampir ke situs kami ya emoji_face_blowing_a_kiss,42,18.0
1,1,pagi kakak emoji_slightly_smiling_face saya sisil dari situs dubespoker yah kak emoji_slightly_smiling_face jika suka bermain poker online kak mungkin bisa langsung kunjungi situs dubespoker yah kak emoji_slightly_smiling_face wa 6285835473277 link dubespoker co,31,18.0
1,1,beneran bg baru juga main dah dapat sc aja isi 10jt mayan lah buat jajan sama pacar nanti thanks info nya bg emoji_blue_heart,23,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,beneran bg baru juga main dah dapat sc aja isi 10jt mayan lah buat jajan sama pacar nanti thanks info nya bg emoji_blue_heart,23,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,back semua sini emoji_double_exclamation_mark on setiap hari emoji_hundred_points emoji_hundred_points amanah emoji_backhand_index_pointing_down emoji_backhand_index_pointing_down emoji_backhand_index_pointing_down emoji_fire emoji_fire  emoji_fire  emoji_fire 99 emoji_hundred_points emoji_hundred_points emoji_hundred_points emoji_fire,22,18.0
1,1,gue udah wd 2 kali di sini modal pertama cuman 300rb di kasih wd 9jt dan modal kedua cuman bawah 100rb d kasih wd 3jt wkwkw emoji_smirking_face,27,18.0
1,1,seru abis main disitu udh jadi langganan gua nih soal nya pertama kali daftar langsung di kasih menang besar,19,18.0
1,1,gak ada angin apa gak sengaja liat vt ketemu komen abg ini di coba maen eh malah di kasih beneran emoji_face_with_tears_of_joy,21,18.0
1,1,untung ga salah milih s tus udah 5 kali coba main di kasih terus padahal cma mdal tipis emoji_face_with_tears_of_joy,19,18.0
1,1,gak tau djamin atau gak nya gua bg tapi gw udh coba dan gua jg member baru bg emoji_beaming_face_with_smiling_eyes,19,18.0
1,1,wd sih tapi ga kek dia 15jt njirrr 200k jadi 2jt mayan sih awlnya udh 3jt tapi nafsu emoji_rolling_on_the_floor_laughing,19,18.0
1,1,gw juga wd di sini baru kali ini main di kasih wd besar untung di kasih tau teman gw main di sini,22,18.0
1,1,siapp klo ada yg mau main cari ajah nama belakang kaka ini di gugel nnti ada paling atas ko muncul emoji_grinning_face_with_sweat emoji_smiling_face_with_hearts,22,18.0
1,1,konten yang seperti ini nih yang kita tunggu tapi biar lebih enjoy lebih baik sambil main di emoji_panda pandahoky emoji_panda,20,18.0
1,1,tolong ini udah di level dewa lucunya emoji_rolling_on_the_floor_laughing pas nemu ini di alexis17 emoji_sparkles next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,23,18.0
1,1,kucing tetangga pun ikutan kaget gara gara suara ketawa gua emoji_loudly_crying_face pas nemu ini di alexis17 emoji_sparkles ini sih wajib trending emoji_rocket,22,18.0
1,1,tolong ini udah di level dewa lucunya emoji_rolling_on_the_floor_laughing pas nemu ini di alexis17 emoji_sparkles next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,23,18.0
1,1,sambil makan malah keselek karena ngakak emoji_rolling_on_the_floor_laughing scroll alexis17 emoji_sparkles sambil nonton ini lanjut upload terus ya bang emoji_raising_hands,19,18.0
1,1,tolong ini udah di level dewa lucunya emoji_rolling_on_the_floor_laughing pas nemu ini di alexis17 emoji_sparkles makasih udah upload konten ginian emoji_grinning_squinting_face,20,18.0
1,1,tolong ini udah di level dewa lucunya emoji_rolling_on_the_floor_laughing pas nemu ini di alexis17 emoji_sparkles makasih udah upload konten ginian emoji_grinning_squinting_face,20,18.0
1,1,sambil makan malah keselek karena ngakak emoji_rolling_on_the_floor_laughing scroll alexis17 emoji_sparkles sambil nonton ini next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,22,18.0
1,1,sambil makan malah keselek karena ngakak emoji_rolling_on_the_floor_laughing pas nemu ini di alexis17 emoji_sparkles yang nonton pasti ngakak juga emoji_face_with_tears_of_joy,19,18.0
1,1,tolong ini udah di level dewa lucunya emoji_rolling_on_the_floor_laughing ketawa sambil buka alexis17 emoji_sparkles yang nonton pasti ngakak juga emoji_face_with_tears_of_joy,19,18.0
1,1,kucing tetangga pun ikutan kaget gara gara suara ketawa gua emoji_loudly_crying_face ditemani alexis17 emoji_sparkles lanjut upload terus ya bang emoji_raising_hands,20,18.0
1,1,asl ini video lucu banget wkwk pas main alexis17 emoji_sparkles barusan next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,20,18.0
1,1,modal tipis w 3 d3 sadis dimana lagi kalau bukan di r a d a r 138 emoji_fire emoji_fire emoji_fire,20,18.0
1,1,main yang auto di bayar ku kasih tau ya aon888 web yang terpercaya dan situs bola terbaik no 1,19,18.0
1,1,ternyata emang paling bener main di emoji_check_mark_button situs twitspin modal cacing jadi naga jaminan wede 100 kalau kalah uang kembali cari di google twitspin,24,18.0
1,1,yang mau di sedekah chip 100m perorang tulis id kalian disini bro aku kemaren dapat jp kakek merah 90b emoji_beaming_face_with_smiling_eyes,20,18.0
1,1,itu buat judi ntah apa yg alat gerakin jari soal pernah liat orang luar pencet hp pake jari cepet bgt tapi gagal terus hape dibanting,25,18.0
1,1,kucing tetangga pun ikutan kaget gara gara suara ketawa gua emoji_loudly_crying_face ditemani alexis17 lanjut upload terus ya bang emoji_raising_hands,19,18.0
1,1,gua replay bagian ini 5x masih ngakak juga emoji_face_with_tears_of_joy pas buka alexis17 juga kapan lagi liat konten beginian emoji_rolling_on_the_floor_laughing,19,18.0
1,1,sambil makan malah keselek karena ngakak emoji_rolling_on_the_floor_laughing scroll alexis17 sambil nonton ini next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,21,18.0
1,1,asli ini video lucu banget wkwk pas main alexis17 barusan next upload harus lebih lucu dari ini ya emoji_grinning_face_with_smiling_eyes,19,18.0
1,1,"""aku jarang banget stay lama di konten edukasi emoji_bell pluto88 emoji_left_arrow tapi video kamu beneran beda gaya ngajarnya asik dan materi yang disampaikan tuh berkesan """,26,18.0
1,1,kamu itu salah satu creator yang paling konsisten emoji_red_circle pluto88 dan berkualitas yang pernah aku temuin hampir semua video kamu punya sentuhan personal yang bikin kami sebagai penonton merasa dihargai nggak heran kalau banyak yang betah di channel ini semoga makin berkembang dan tetap humble ya emoji_flexed_biceps emoji_video_camera,48,18.0
1,1,"""video edukasi kayak gini yang harusnya dapet spotlight emoji_red_heart pluto88 gak cuma ngajarin teori tapi juga ngasih perspektif mantap banget """,21,18.0
1,1,"""setiap kali nonton kontenmu aku merasa seperti sedang diberi ruang untuk bernapa emoji_megaphone pluto88 emoji_left_arrow di tengah dunia yang sibuk kamu memberi jeda yang tenang """,26,18.0
1,1,"""kamu bukan hanya memberi visual emoji_bell pluto88 emoji_left_arrow kamu memberi arah dan itu lebih berharga dari angka atau algoritma """,20,18.0
1,1,channel ini tuh kayak tempat istirahat buat pikiran emoji_red_circle pluto88 kontennya adem gak gaduh tapi tetap powerful kadang kita butuh waktu buat diem dan denger sesuatu yang ngebangun--dan kamu nyediain itu di sini makasih udah jadi ruang nyaman buat banyak orang,41,18.0
1,1,"""setiap kali nonton kontenmu aku merasa seperti sedang diberi ruang untuk bernapa emoji_megaphone pluto88 emoji_left_arrow di tengah dunia yang sibuk kamu memberi jeda yang tenang """,26,18.0
1,1,"""semoga kamu gak pernah lelah berbagi ilmu emoji_bell pluto88 emoji_left_arrow karena apa yang kamu lakukan ini sangat berdampak buat banyak orang termasuk aku """,24,18.0
1,1,dari awal sampai akhir aku nggak bisa berhenti nonton emoji_red_circle pluto88 energinya positif banget dan bikin hari ini jadi lebih cerah editing nya smooth transisinya halus dan isi videonya bener bener bernilai jarang jarang ada video yang bisa bikin senyum sambil mikir dalam juga terima kasih udah ngasih karya yang bukan cuma menghibur tapi juga menginspirasi pokoknya ini masterpiece sih emoji_clapper_board emoji_sparkles,62,18.0
1,1,"""buatku pribadi video ini bukan cuma ngajarin sesuatu yang baru emoji_red_heart pluto88 tapi juga bikin aku semangat lagi belajar penyampaiannya tenang tapi dalem cocok banget buat semua kalangan """,29,18.0
1,1,ga abis mikir gw maen di 5unsur asyik narik mulu wkwk ini kayanya emang tempat sedekah berkedok wkwkwkwk mantep 5unsur emoji_rocket emoji_rocket emoji_rocket emoji_rocket emoji_rocket emoji_rocket,26,18.0
1,1,ketemu pola yang pas bikin gue percaya kalau mahjong di 5unsur emang tempat terbaik buat cari cuan lu pade main aja di 5unsur,23,18.0
1,1,"""video ini bukan tentang viralitas emoji_megaphone pluto88 emoji_left_arrow ini tentang makna dan kamu sudah menyampaikannya dengan sangat indah """,19,18.0
1,1,"""terima kasih sudah menyuarakan hal hal yang seringkali kita abaikan emoji_megaphone pluto88 emoji_left_arrow kamu bukan cuma berbagi cerita tapi juga membuka mata """,23,18.0
