komentar_id,Username,T_komentar,link,label
UgxdFz7MtYF7BfQPDEV4AaABAg,@faridabdullah3095,Lama lama jadi Vidio Panas anjir,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwHLsGsKTfLdOEr09N4AaABAg,@kosong0-j8k,TOLONGG!!SAKI PALA GUA NJIR NJIR ANJIRR,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwEMY9lQsLijGgvdYR4AaABAg,@wifiansolution6964,Video ini dibuat setelah selesai mantap mantap,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzTgy_gSZrWqzY-KAd4AaABAg,@adjifahryzzi6852,Bobby sangerider haha,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw5I6eEhmeRRVAZVfB4AaABAg,@ariefsetiawan2570,ANYA ANJANI MANZIA JUGA MENONTON VIDEO INI 😂😂😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw5I6eEhmeRRVAZVfB4AaABAg.93h2UUXMBXB945w-B65neO,@azkafahrezaantoniputra4426,Wkwwk itu sodara gw bro wkwkwk,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyMV-9N0G0w5n3HQi94AaABAg,@tehpocie8059,Ngaceng asuww..,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzAgERxsCCsVWEdzhh4AaABAg,@prassetyadiguna9963,Betah??? Bangeeèt... 😄😄,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwHeRS8K1mCJQbjYyd4AaABAg,@ayangrenotas7853,Yg ga suka like,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgykR8a1J-Yu-d5w7D94AaABAg,@donirachmad4518,Kenapa video ini ada di beranda ku ... Youtube emang tau selera pria 😁,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugxw2CW4zwztWLcdZTp4AaABAg,@plutotvseijenggi9929,biasa aja kk..nyimak kk..full..,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz_3_Mxcx8XeKZfsdd4AaABAg,@fajarvidio1765,Ga ada niat buat ngelamar ka berli bang😂😂😂jempol nya mana yg setuju😂😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz_3_Mxcx8XeKZfsdd4AaABAg.93gSW2ZwsHu93lk3rquL31,@ahonkthouk1323,Gada,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw-h8zU-U4rGBqdSSF4AaABAg,@rizzwantoo,Tete tete tete tete,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwA0z7EwEd54k7_E6R4AaABAg,@jonandaseptiawan7846,Nemu cewe kaya gini dimana lagi?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx7i-2sjQnMfTFPkR14AaABAg,@ErickSinjiKagawa,hahhaha,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy-zcaqeZVv3Y2R0Hh4AaABAg,@denis3605,"Ini konten nya tentang apa si????...
Btw kayanya cup D deh",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx13UCfolc21cW5B0V4AaABAg,@hijrialbona7454,GENRE POV WKWK,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxPbZQYeqEep6y0BcN4AaABAg,@Faizulxd,Kasian driver taksi nya D:,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxPbZQYeqEep6y0BcN4AaABAg.93fxrk60KXm93hNHlwm8z2,@profillio,Gua juga mikir gitu😂😂😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyfkPayd1eNmSklEtN4AaABAg,@payichi8810,Itu pasti hmm wkwk,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugzr2b1Q5nJ93ItoMOF4AaABAg,@ManooManooell,Pacaranya ya bang?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwB185umDKx_nABJ-d4AaABAg,@anongyuli3677,Dlu chanel ini angkat2 ban. Skrng angkat2 selangkangan🤣😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwjOLanVRKVcn8VmWd4AaABAg,@wanskeybios4418,tetek mulu kau shoot. chanel kurang moral wkwkw,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxokL0QKpqX-P8Dm754AaABAg,@Glenamisi007,tete besar bokong kacili,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxrCVZhDuYH-8KyiYx4AaABAg,@Glenamisi007,pendo,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgySit5s5-qIeRONww54AaABAg,@gurusarutobi,Ini channel gw kira gmn...kok udh bisa 2 JT subs ternyt udh 6 tahun. ✊ Mantab bro,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw-2ox-9wSw8csd8K54AaABAg,@riyansaputra3838,Ah memek,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxSLH7ERLhsxc_MS_B4AaABAg,@raderojhon5249,Auto💪,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxK2zJEZnnj_X-mh_14AaABAg,@abbyalhafiz6274,Apa faedah dari tontonan ini???,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw8gcMK8Jyn7JLYdbh4AaABAg,@triakkkhk2460,Gelar di meja dijepit & creampy pasti.. aghh. Sambil ngetuzzz 😬😬😬😩😩😩,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwsz0tCILgUAfsGP9N4AaABAg,@hendragunawan7400,Haii,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyHRUuAOaxvl-GLshl4AaABAg,@riyandajodi6159,Mantull merci nya,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx1JpnUSQCqocTlbWt4AaABAg,@RubesChannel04,"Saling subcribe gaes, pasti subcribe balik 🙏",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwtEnh5K0Wo-42RwEZ4AaABAg,@avengersbc13production67,"Cocok Bang, Mukanya Berli Mirip Kamu Bang klo di lihat Baik2.. Kalian Jodoh 🤩😂",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzwU1a8ZSITtLW3xfh4AaABAg,@leofanoteddywijaya8795,Pacar abang ya,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw9TyBpTmpeQzQC2nF4AaABAg,@dinancomel,Satu kata BANGKE 🤣😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzOCig62bGuFNa2dtd4AaABAg,@mohival9208,Bo,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwmuhndSmLp9eV5Xel4AaABAg,@stemsa89,kontennya mirip banshee moon,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwjg3WF8Pf1t0UxlG54AaABAg,@garudaheros2419,Yg Nonton  sambil bacain Komennya like...,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwjg3WF8Pf1t0UxlG54AaABAg.93dOFRxT49i941r3FO9lHE,@fauzidisme273,Stun rider brubah vidio tetek tetek 🤣,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwjg3WF8Pf1t0UxlG54AaABAg.93dOFRxT49i94pV2MFPF6Z,@hamimazah6217,Pengemis luh😁,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwjg3WF8Pf1t0UxlG54AaABAg.93dOFRxT49i94pV5HVp1Lr,@hamimazah6217,Pengemis like,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwjg3WF8Pf1t0UxlG54AaABAg.93dOFRxT49i94srtFXwrgk,@garudaheros2419,@@hamimazah6217 yang Sabaaarrr.... 😁🤘,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxP359CZq-uL3r_qex4AaABAg,@dedihandoko4166,"Vitamale obat kuat herbal dari HWI. 1 pack isi 10 kapsul harga 2XX.000, bisa juga eceran , Halal, resmi BPOM & tidak ada efek samping aman di konsumsi setiap hari
siap kirim seluruh indonesia ya 
WA 085749071031",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwXFhglK3-W7tMJcSZ4AaABAg,@mkkm5832,Andaikan dia pakek hijab Tuhan pasti cantik bgt,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwHMuEhhYs3Uzp6pBB4AaABAg,@ankerlatuconsina6947,Haha TT plastik...,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyGZhq3PYRCQZynQj14AaABAg,@slonongboy2398,"Yak elah bang kalo Gitu doang mah Gua juga bisa modusnya,, 
Langsung Sikat abisin bang Jangan tanggung tanggung Gass Mumpung Berduan aja Wkwkwkw",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzOt-gcNLFY_HerX-14AaABAg,@abdulharis8447,"Bilang aja lu sange ama kak berlin haha
Musang lu bang hahah (MUKA SANGE)",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxTYxYZr_GUUDaVeZB4AaABAg,@m2la937,Masalah ginian akur kalean 😂😂😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwEGf6ADi3H8I3B4I54AaABAg,@kiwulizme,Pemandangannya indah bangeet,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwpqAQG1KbKNN2mvd54AaABAg,@muhamadrizkyfebriansyah6582,Yang ngaceng LIKE!,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy5xjpe-__HtxGPxM14AaABAg,@hendiks4984,Teteh TT nya gede😁,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugxdnp8K8dc8PnQ7-IR4AaABAg,@hasilnuyul9719,anying jd chanel bokep,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy8f3JRGGeC9UnKS0h4AaABAg,@gagahperkosa,Anjay 🤤,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyRuT-FmSgCoQvTAxd4AaABAg,@AS_SOEHADI,*MILF PART*,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwwglUcR_MnPSeLRzF4AaABAg,@unyilusrok4359,Mik e Gedi,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwrHrNf6yl3FRVTvhl4AaABAg,@achmadsyaefullah5411,Itu ditambah dalemnya.,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyhZYLVK32Iar7SNE94AaABAg,@rendisentika6456,Mirip kalibata koq ya tuh apartemennya,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw5QzZSY0SU2J9ulUV4AaABAg,@Sikembarchanel15,Konten pembodohan,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxYl7J0Rr8S4iISDNh4AaABAg,@SoniSoni-xq2ix,Dalam hati supir taksi kayaknya pengen nampol,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxSqFSyiND5sTD_raF4AaABAg,@pengenjajan9483,Ada yang berdiri tegak tapi bukan keadilan wkwk,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxSqFSyiND5sTD_raF4AaABAg.93awlWffe2A93nvDu9rLXh,@mohamadzaki488,Fix penonton pakboy!!!,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwW6gDJ-dtJ53-W45l4AaABAg,@Rosslly,Yng suka tt like,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwcVOpPAJVmxDLuewB4AaABAg,@tentangdunia2865,Ajak kali itu supirnya ngobrol _-,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwzipIEL-xrt2el3vx4AaABAg,@WarriorOfPrincess79,ternyata IG nya cewek itu sudah aq follow sejak lama.,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwzipIEL-xrt2el3vx4AaABAg.93a7v7r-Ph393eeoFdOFjp,@sandhaputra6058,Apa idnya ?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy6jUHZ76IJDOQqfBd4AaABAg,@bayugirassofficial7796,Ontok anget.....🔞,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy7MU1dYEuETS7GicN4AaABAg,@youngbee8529,Wa.. bawa kapanjalu waa.. urang hayang nempo wa aslina..  geregeten dina yt mh 😄,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyT0Bz4RK0CswURCTJ4AaABAg,@annisasalsabilaicha5408,Lavande bgt ya kaa,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwkKuAVKDLP4OM-18p4AaABAg,@saipullanam327,Sebenernya itu bungkus mercy kalaw dibuka sudah gondoy wkwkw,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzN5SjOxYCWmvkm6Pd4AaABAg,@makmurakrap7823,fokus ma toge nya 😅😅,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyprO82DWvFY7MzqU54AaABAg,@awietsick4881,Iam a simple man,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyAFTslcekbh5JtD2B4AaABAg,@axivenn,Gemezz ih,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxrVvp9OTM0rLk1Hvx4AaABAg,@reldidedi1521,Settingannya...mantul,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxyHY2CVKoa0puoTu94AaABAg,@riapasaribu8795,montok mbak,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx61gl-cdkomL1TDkV4AaABAg,@salamunsasaji3507,wau mntp ssny jumbo aduh ksian sm sopirny  cm gombal sj 😭,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzWuw5ZT9UMcrsXHO94AaABAg,@rioaditiyarioaditiya1139,itu pacarnya apa siapanya ? serius nanya njir,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyhN1PjPdqmYkTQLPZ4AaABAg,@joelhutagaol4582,Makin kelihatan cok murahan nya,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzParCScMcBazlFfz94AaABAg,@molenesia5509,Ahh keluar banyak gw ah ah,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxG4m-ZoBoM018JHlt4AaABAg,@molenesia5509,Pengen gw kecrot kecrot itu perutnya,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugxc8PldI9JgS4WkEHZ4AaABAg,@masyastian,Bokongnya tepos kok TT nya bisa gede ya 😅,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugxc8PldI9JgS4WkEHZ4AaABAg.93_-CTZeR7G93dO4YFB8ot,@garudaheros2419,Otot bokong Di Korupsi oleh Toket....,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy3OGN7OMqKtBlgm1N4AaABAg,@rohmangalaxy6941,Ini konten apa to👊,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz3hobvfa0XeLQOd114AaABAg,@isasaipullah1073,Tete kmu gde banget aku jdi pingin ngewe ma kmu ya cantik,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxzVn10TZNdSQliKpl4AaABAg,@isasaipullah1073,Ngewe yu cantik di kmr,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugyo29BA2r01bLLG0V94AaABAg,@pejuangsejati4236,"Gila parah cantik bgt,,ah,,lebay lu tong...biasa aj x tu cwek.
Yg lebih cantik sexy dari itu udh prnh gw entot",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz3RUGCZ_f5dYhoKgh4AaABAg,@irofficial1191,Pemersatu bangsa,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzRrCiABQnxBzjnicl4AaABAg,@ekopwchannel9752,L32ribu,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwHofsAnS5dABY2BiF4AaABAg,@shirashira1958,dossaaa tok kalian itu,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzEA4HGDrHmd-Npvch4AaABAg,@yoshi-ym3fv,Kegeden cok,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugyv4y5m8lyK0LT7r6R4AaABAg,@rifkyderrian4629,Waduh. Digoyang terus tuh tetek.pantes melar,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz5AW5nMKXcix8SaNp4AaABAg,@iswantosyabina2225,Bikin gw pengen balik kampung aja liat Vidio ini 😗😗😗,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxRQsa4Uu0CBronU394AaABAg,@TaharudinRajaVideo,"WOW.
MERCY.😁",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwbUvvwC0poTSl82EV4AaABAg,@saltink7338,Gede bgt,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzH9tDPZG7bVU506Ql4AaABAg,@yusufibra28,Autofokus mode on,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugww30-a18R0694mTH94AaABAg,@irwancs3860,Kampret konten nya gnti ngewe trus sekarang,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugyo06p86SR1yIrhwJF4AaABAg,@MBAHKAKUNGGGG,Kok gemay 😂,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzJP-bk5lJmQe9x3Nh4AaABAg,@igorkoralovseparow7484,"Njirrr gegara nonton ini akhirnya gw Ng*we cewek tok*t gede gw rela bayar dia 1,5 juta demi kepuasan",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzJP-bk5lJmQe9x3Nh4AaABAg.93Yb5DzpTrP93c3PZCkznP,@nurmuhammadnovriansyah5121,ajg ga bagi bagi,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzJP-bk5lJmQe9x3Nh4AaABAg.93Yb5DzpTrP93d46M8YUW1,@igorkoralovseparow7484,@@nurmuhammadnovriansyah5121 hahahaha duit gw abis 5 jutaan njirrr dalam semunggu 2 kali main mukanx ke artis bro toketnya gede tapi imbasnx gw selalu mikirin dia itu yg gw takutkan ketagihan,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzJP-bk5lJmQe9x3Nh4AaABAg.93Yb5DzpTrP93gt7lZHrho,@dhenyvan3056,Igor Koralov Separow wkwk bajingan,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugxcniw2_YZlSZoBATV4AaABAg,@agusstiadi1091,Konten lu udah mulai gak berpaedah stundrider tapi isi konten 18+ muka bokep semua,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzdzSjyqywItOTrKlt4AaABAg,@haqiqiqila5931,"""Rencang"" = teman = Sunda
""Rencang"" = teman = Jawa halus/sopan
""Rencang"" = konco = Jawa kasar
🤔🤔 Baru tau aku kalau ""Rencang = teman"" itu sama artinya dg org sunda,, saya pikir cuman org Jawa/jowo aja 🤣😃😆,,!!",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz7YeZZbf1pcbvW7v54AaABAg,@ushijunitaisen5341,INI KONTEN SEMI SEMI BF YA?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz7YeZZbf1pcbvW7v54AaABAg.93YNiUMiysX93eoJsXsUjO,@channelsiboy,Demi youtube,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz7YeZZbf1pcbvW7v54AaABAg.93YNiUMiysX93iKuJ1VVdc,@rizkigaming485,Hahaha,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz7YeZZbf1pcbvW7v54AaABAg.93YNiUMiysX93jV-avCg03,@channelsiboy,Demi youtube apa aja dilakuin.... Wkwkwkwkkwkw,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz7YeZZbf1pcbvW7v54AaABAg.93YNiUMiysX9476UE6WSCy,@ushijunitaisen5341,"2 jt sub utk konten sampah,,,  pntas aja vngnc blg yutber indo sampah atas smpai bawah bocah aj isinya yg subs",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx1xnatsO6fDf5Uad14AaABAg,@sulaemanarrasyid7412,Fokus merci trooos,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxDh3SPtanwnbSs4PB4AaABAg,@cantikasari3604,Ingat umur neng.,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxIy9FY14qSrbnMWCh4AaABAg,@encikmimpi7700,Itu bella kan?...,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx2K90ePJdCW79tVut4AaABAg,@zam9680,ngeceng kontol kalian liat tetek gede anjing hahahaha,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwqsmngmb3xQ-tFUmt4AaABAg,@AkmalAkmal-zv6zz,Cantik nya🌷🌷🌷🌷🌺,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwss9Y7ePYPnuyHgz14AaABAg,@Iffuoz,Kesemeleke,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx6CS8SQ6HfkU8Y5Yx4AaABAg,@selakmarong3832,Cntiknya...tpi ttep aj bau memek...hhhhh,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugx0q8u-N9720H__F3R4AaABAg,@madalletv7717,Gimana perasaan supir taxi nya ya???,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugz9KB_bJ1vLZuMbQy14AaABAg,@madukhecil5959,Kasian supirnya nahan wkwkw,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugw0x45P0RaR7g1Q2Xl4AaABAg,@rexrynuloly2596,Kita perlu konyen konyen pemersatu gini,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwihsi4gdHxP_JfN6l4AaABAg,@engglesprastyo3858,bejat bejat wkwkw,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugyhs-gY_yiXnvJA4nt4AaABAg,@tesprcobaan5357,sarua sunda eyyyy salam dari bogor..!! badag TT na  😄😄,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg,@akbarrf,"Model begini kalau udah dinikahi, pasti banyak cemburunya HAHAHA",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg.93XWZTpa15I93g7APkU563,@dannangarinaldy,Emang iya bro?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg.93XWZTpa15I93gb1uTmbHH,@akbarrf,"@@dannangarinaldy . Iya bro, cewe model gini udh pasti bnyak temen cowonya, blm lg klo liat foto² dia, trs gesture dia ke temen cowo yg lain, lama² kita sbg pacar jd kesel, apa lg klo dh nikah.. Haha, sorry soalnya gw pernah pnya pacar model gini, dan eng makan hati",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg.93XWZTpa15I93kkOmVGQzq,@segalbewara4936,Akbar R pacar gini mah buat nafsu bukan buat cinta wkwk,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg.93XWZTpa15I93w7gn8CtI_,@freddy_dk9662,"@@segalbewara4936 yap betul, emang rata"" cewe kayak gini cuma buat nafsu doang.",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxKX8BgjlAYn_CHpW94AaABAg.93XWZTpa15I942nXnPZZ5I,@akbarrf,"@@dediindrawan1245 . Awal² pas bisa ngedapetin dia, iya puas bangett.. Eh ga taunya ke belakangnya doi suka gtu ke cowo² yg lain anjirr.. Kita yg pacarnya jd makan ati mlu",https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwhEnFNBoQQhnmsp6l4AaABAg,@palam3941,69,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugy9VDeN8y1MMubGKbd4AaABAg,@ReaperSideGaming,bini lu bang ? MANTUL Benerrr,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwSfppZK3rNujGkdg94AaABAg,@sijalu_channel6021,A eta di aprtmn tebet nya..?,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwGTmeeBeSNGWsSHzJ4AaABAg,@fiqarsdarien1727,Ngentot dong,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgwqxieOKsIPxSaPU3N4AaABAg,@aretaalradya4637,Susune gede bgt,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzUKNknTmsB7G10aYJ4AaABAg,@yerriekapradana7000,Sia jg sadar kalo tetenya gede,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
Ugwu-C42IFf9wQkpLW54AaABAg,@super7637,sange gw liat nya vangke..!  😬,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyJ2AC5vfDqeTIufI14AaABAg,@antigame9745,NGENTOT TERUS. ITU MEMEK BAGI-BAGI DONG,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgxXOCJ9uXO_dUdmVix4AaABAg,@NOVOCOOL,owwwww,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgzKCKglhggH8A21S5J4AaABAg,@ngulikustik,kok mirip Berliana Lovel ya??,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
UgyJGd_U2Kq6J4onSEV4AaABAg,@ariefk8137,Waktu Dibuka tak seindah waktu ditutup..... Ambyar jatuh bagai air dlm kantong plastik,https://youtu.be/4_PMToNf8yU?si=yJQ6YdbkaT06-Au1,
